绵阳,绵阳仙龙潭假日酒店,个性房,大/双,￥ 100,,4.0,287,20,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
绵阳,绵阳仙龙潭假日酒店,时尚房,大/双,￥ 690,,4.0,287,20,双早,免费取消,否,否,否,是,否,否,是,否,否,否,否, 
绵阳,绵州温泉酒店,豪华标间（含温泉）,双床,￥ 469,,4.2,96,27,双早,不可取消,否,是,否,是,是,是,是,否,否,是,否, 
绵阳,绵州温泉酒店,豪华单间(含温泉）,大床,￥ 79,,4.2,96,27,双早,不可取消,否,是,否,是,是,是,是,否,否,是,否, 
绵阳,绵州温泉酒店,豪华套间(含温泉）,大床,￥ 1099,紧张,4.2,96,27,双早,不可取消,否,是,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳梓州国际酒店,普通标准间,双床,￥ 284,,4.1,90,45,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳梓州国际酒店,标准单人间,大床,￥ 234,,4.1,90,45,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳梓州国际酒店,商务标间,双床,￥ 814,,4.1,90,45,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳好思嘉酒店,大床房,大床,￥ 144,,4.2,114,6,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵阳好思嘉酒店,商务大床房,大床,￥ 614,,4.2,114,6,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵阳好思嘉酒店,双床房,双床,￥ 614,,4.2,114,6,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵阳锦尚世纪酒店,高级间,大/双,￥ 694,,4.1,33,10,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳锦尚世纪酒店,豪华间,大/双,￥ 684,,4.1,33,10,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳锦尚世纪酒店,豪华套间,大床,￥ 244,,4.1,33,10,双早,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳长虹国际酒店（原绵阳长虹大酒店）,普通标间,双床,￥ 205,,4.0,474,15,双早,免费取消,否,否,是,是,是,是,是,是,是,是,否, 
绵阳,绵阳长虹国际酒店（原绵阳长虹大酒店）,商务大床间,大床,￥ 855,,4.0,474,15,双早,免费取消,否,否,是,是,是,是,是,是,是,是,否, 
绵阳,绵阳长虹国际酒店（原绵阳长虹大酒店）,商务套间(大床),大床,￥ 449,,4.0,474,15,双早,免费取消,否,否,是,是,是,是,是,是,是,是,否, 
绵阳,绵阳子云大酒店,商务标间,双床,￥ 684,,4.3,454,20,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳子云大酒店,商务单间,大床,￥ 684,,4.3,454,20,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳子云大酒店,豪华间,大/双,￥ 644,,4.3,454,20,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳万生彩舍酒店,单人房,大床,￥ 623,紧张,4.2,374,26,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳万生彩舍酒店,标准房,双床,￥ 260,,4.2,374,26,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳万生彩舍酒店,豪华标准间,双床,￥ 270,紧张,4.2,374,26,双早,免费取消,否,否,是,是,是,否,是,否,是,是,否, 
绵阳,绵阳科学城九龙宾馆,普通标间,双床,￥ 614,,4.1,108,11,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳科学城九龙宾馆,商务标间(内宾),双床,￥ 674,,4.1,108,11,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳科学城九龙宾馆,商务单间(内宾),大床,￥ 634,,4.1,108,11,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳长虹·君怡酒店,普通标间,/,￥ 124,,4.0,183,19,双早,免费取消,否,否,是,否,否,否,是,否,是,否,否, 
绵阳,绵阳长虹·君怡酒店,商务标间,双床,￥ 184,,4.0,183,19,双早,免费取消,否,否,是,否,否,否,是,否,是,否,否, 
绵阳,绵阳长虹·君怡酒店,商务单间,大床,￥ 174,,4.0,183,19,双早,免费取消,否,否,是,否,否,否,是,否,是,否,否, 
绵阳,绵阳园艺山会议中心,商务标间,双床,￥ 264,,4.3,83,9,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳园艺山会议中心,豪华标间,双床,￥ 274,,4.3,83,9,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳园艺山会议中心,豪华单间,大床,￥ 274,,4.3,83,9,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳九寨鉷假日酒店,标准间,双床,￥ 114,紧张,3.6,136,18,/,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
绵阳,绵阳九寨鉷假日酒店,单人间,大床,￥ 124,,3.6,136,18,/,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
绵阳,绵阳九寨鉷假日酒店,豪华标间,双床,￥ 174,,3.6,136,18,/,免费取消,否,否,否,是,否,否,是,否,是,否,否, 
绵阳,绵阳高新区爱特假日酒店,单人房,大床,￥ 184,,4.1,147,10,双早,免费取消,否,否,否,是,否,否,否,否,否,否,否, 
绵阳,绵阳高新区爱特假日酒店,大标房,双床,￥ 134,,4.1,147,10,双早,免费取消,否,否,否,是,否,否,否,否,否,否,否, 
绵阳,绵阳高尔夫会所酒店,精品单间,大床,￥ 654,,4.2,8,24,/,免费取消,否,否,否,是,是,否,是,否,是,是,否, 
绵阳,绵阳高尔夫会所酒店,精品标间,双床,￥ 654,,4.2,8,24,/,免费取消,否,否,否,是,是,否,是,否,是,是,否, 
绵阳,绵阳爱加酒店,普通单人间,大床,￥ 195,,3.8,61,15,/,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳爱加酒店,豪华标准间,双床,￥ 165,,3.8,61,15,/,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳爱加酒店,豪华商务单间,大床,￥ 185,,3.8,61,15,/,免费取消,否,否,是,是,是,否,是,否,否,是,否, 
绵阳,绵阳罗浮山温泉宾馆,主楼标间,双床,￥ 82,,3.8,6,6,双早,不可取消,是,否,否,是,是,是,是,是,否,是,否, 
绵阳,绵阳罗浮山温泉宾馆,豪华标间,双床,￥ 893,,3.8,6,6,双早,不可取消,是,否,否,是,是,是,是,是,否,是,否, 
绵阳,绵阳王子大酒店,标准套房,大床,￥ 135,紧张,4.1,767,21,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳王子大酒店,普通标间,双床,￥ 136,,4.1,767,21,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳王子大酒店,豪华精致套房,大床,￥ 709,紧张,4.1,767,21,双早,免费取消,否,否,否,是,是,是,是,否,否,是,否, 
绵阳,绵阳丽府E家商务酒店,普通标间,双床,￥ 502,,3.7,175,28,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳丽府E家商务酒店,豪华大床间,大床,￥ 582,,3.7,175,28,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳丽府E家商务酒店,豪华标间,双床,￥ 542,,3.7,175,28,双早,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳浣花宾馆,豪华单间,大床,￥ 729,,4.2,11,18,/,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳浣花宾馆,豪华标间,双床,￥ 729,,4.2,11,18,/,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳浣花宾馆,商务单间,大床,￥ 29,,4.2,11,18,/,免费取消,否,否,否,是,是,否,是,否,否,是,否, 
绵阳,绵阳皇嘉光大宾馆,单人间,大床,￥ 572,,4.4,63,11,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵阳皇嘉光大宾馆,标准间,双床,￥ 502,,4.4,63,11,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
绵阳,绵阳皇嘉光大宾馆,商务单间,大床,￥ 582,,4.4,63,11,/,免费取消,否,否,是,是,否,否,否,否,否,否,否, 
